Sample,Round,Depth,Date,Lake,Location,Parasite,Concentration,ConcentrationLog10Plus1
C1S7,1,7,6/11/21,Cedar,Intermediate,Metschnikowia,0,0
C2S1,2,1,6/21/21,Cedar,Intermediate,Metschnikowia,0,0
C2S2,2,2,6/21/21,Cedar,Intermediate,Metschnikowia,0,0
C2S3,2,3,6/21/21,Cedar,Intermediate,Metschnikowia,0,0
C2S4,2,4,6/21/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C2S5,2,5,6/21/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C2S6,2,6,6/21/21,Cedar,Intermediate,Metschnikowia,0,0
C2S7,2,7,6/21/21,Cedar,Intermediate,Metschnikowia,0,0
C3S1,3,1,7/6/21,Cedar,Intermediate,Metschnikowia,0,0
C3S2,3,2,7/6/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C3S3,3,3,7/6/21,Cedar,Intermediate,Metschnikowia,0,0
C3S4,3,4,7/6/21,Cedar,Intermediate,Metschnikowia,0,0
C3S5,3,5,7/6/21,Cedar,Intermediate,Metschnikowia,0,0
C3S6,3,6,7/6/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C3S7,3,7,7/6/21,Cedar,Intermediate,Metschnikowia,0,0
C4S1,4,1,7/23/21,Cedar,Intermediate,Metschnikowia,0,0
C4S2,4,2,7/23/21,Cedar,Intermediate,Metschnikowia,0,0
C4S3,4,3,7/23/21,Cedar,Intermediate,Metschnikowia,0,0
C4S4,4,4,7/23/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C4S5,4,5,7/23/21,Cedar,Intermediate,Metschnikowia,0,0
C4S6,4,6,7/23/21,Cedar,Intermediate,Metschnikowia,0,0
C5S1,5,1,8/2/21,Cedar,Intermediate,Metschnikowia,0,0
C5S2,5,2,8/2/21,Cedar,Intermediate,Metschnikowia,0,0
C5S3,5,3,8/2/21,Cedar,Intermediate,Metschnikowia,0,0
C5S4,5,4,8/2/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C5S5,5,5,8/2/21,Cedar,Intermediate,Metschnikowia,0,0
C5S6,5,6,8/2/21,Cedar,Intermediate,Metschnikowia,0,0
C6S1,6,1,8/16/21,Cedar,Intermediate,Metschnikowia,0,0
C6S2,6,2,8/16/21,Cedar,Intermediate,Metschnikowia,0,0
C6S3,6,3,8/16/21,Cedar,Intermediate,Metschnikowia,0,0
C6S4,6,4,8/16/21,Cedar,Intermediate,Metschnikowia,0,0
C6S5,6,5,8/16/21,Cedar,Intermediate,Metschnikowia,0,0
C6S6,6,6,8/16/21,Cedar,Intermediate,Metschnikowia,0,0
C7S1,7,1,8/30/21,Cedar,Intermediate,Metschnikowia,0,0
C7S2,7,2,8/30/21,Cedar,Intermediate,Metschnikowia,0,0
C7S3,7,3,8/30/21,Cedar,Intermediate,Metschnikowia,0,0
C7S4,7,4,8/30/21,Cedar,Intermediate,Metschnikowia,0,0
C7S5,7,5,8/30/21,Cedar,Intermediate,Metschnikowia,0,0
C7S6,7,6,8/30/21,Cedar,Intermediate,Metschnikowia,0,0
C8S1,8,1,9/13/21,Cedar,Intermediate,Metschnikowia,0,0
C8S2,8,2,9/13/21,Cedar,Intermediate,Metschnikowia,0,0
C8S3,8,3,9/13/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C8S4,8,4,9/13/21,Cedar,Intermediate,Metschnikowia,0,0
C8S5,8,5,9/13/21,Cedar,Intermediate,Metschnikowia,0,0
C8S6,8,6,9/13/21,Cedar,Intermediate,Metschnikowia,0,0
C9S0,9,0,9/27/21,Cedar,Intermediate,Metschnikowia,0,0
C9S1,9,1,9/27/21,Cedar,Intermediate,Metschnikowia,0,0
C9S2,9,2,9/27/21,Cedar,Intermediate,Metschnikowia,0,0
C9S3,9,3,9/27/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C9S4,9,4,9/27/21,Cedar,Intermediate,Metschnikowia,0,0
C9S5,9,5,9/27/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C9S6,9,6,9/27/21,Cedar,Intermediate,Metschnikowia,0,0
C10S0,10,0,10/11/21,Cedar,Intermediate,Metschnikowia,0,0
C10S1,10,1,10/11/21,Cedar,Intermediate,Metschnikowia,0,0
C10S2,10,2,10/11/21,Cedar,Intermediate,Metschnikowia,0,0
C10S3,10,3,10/11/21,Cedar,Intermediate,Metschnikowia,0,0
C10S4,10,4,10/11/21,Cedar,Intermediate,Metschnikowia,0,0
C10S5,10,5,10/11/21,Cedar,Intermediate,Metschnikowia,0,0
C10S6,10,6,10/11/21,Cedar,Intermediate,Metschnikowia,129,2.113943352
C11S0,11,0,10/25/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C11S1,11,1,10/25/21,Cedar,Intermediate,Metschnikowia,0,0
C11S2,11,2,10/25/21,Cedar,Intermediate,Metschnikowia,0,0
C11S3,11,3,10/25/21,Cedar,Intermediate,Metschnikowia,103.2,2.017867719
C11S4,11,4,10/25/21,Cedar,Intermediate,Metschnikowia,0,0
C11S5,11,5,10/25/21,Cedar,Intermediate,Metschnikowia,0,0
C11S6,11,6,10/25/21,Cedar,Intermediate,Metschnikowia,0,0
C12S0,12,0,11/8/21,Cedar,Intermediate,Metschnikowia,0,0
C12S1,12,1,11/8/21,Cedar,Intermediate,Metschnikowia,0,0
C12S2,12,2,11/8/21,Cedar,Intermediate,Metschnikowia,0,0
C12S3,12,3,11/8/21,Cedar,Intermediate,Metschnikowia,0,0
C12S4,12,4,11/8/21,Cedar,Intermediate,Metschnikowia,0,0
C12S5,12,5,11/8/21,Cedar,Intermediate,Metschnikowia,0,0
C12S6,12,6,11/8/21,Cedar,Intermediate,Metschnikowia,0,0
C1S1,1,1,6/11/21,Cedar,Intermediate,Pasteuria,0,0
C1S2,1,2,6/11/21,Cedar,Intermediate,Pasteuria,0,0
C1S3,1,3,6/11/21,Cedar,Intermediate,Pasteuria,0,0
C1S4,1,4,6/11/21,Cedar,Intermediate,Pasteuria,0,0
C1S5,1,5,6/11/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C1S6,1,6,6/11/21,Cedar,Intermediate,Pasteuria,0,0
C1S7,1,7,6/11/21,Cedar,Intermediate,Pasteuria,16258.3,4.211101844
C2S1,2,1,6/21/21,Cedar,Intermediate,Pasteuria,0,0
C2S2,2,2,6/21/21,Cedar,Intermediate,Pasteuria,0,0
C2S3,2,3,6/21/21,Cedar,Intermediate,Pasteuria,0,0
C2S4,2,4,6/21/21,Cedar,Intermediate,Pasteuria,0,0
C2S5,2,5,6/21/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C2S6,2,6,6/21/21,Cedar,Intermediate,Pasteuria,0,0
C2S7,2,7,6/21/21,Cedar,Intermediate,Pasteuria,0,0
C3S1,3,1,7/6/21,Cedar,Intermediate,Pasteuria,0,0
C3S2,3,2,7/6/21,Cedar,Intermediate,Pasteuria,0,0
C3S3,3,3,7/6/21,Cedar,Intermediate,Pasteuria,0,0
C3S4,3,4,7/6/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C3S5,3,5,7/6/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C3S6,3,6,7/6/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C3S7,3,7,7/6/21,Cedar,Intermediate,Pasteuria,7965.75,3.901281189
C4S1,4,1,7/23/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C4S2,4,2,7/23/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C4S3,4,3,7/23/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C4S4,4,4,7/23/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C4S5,4,5,7/23/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C4S6,4,6,7/23/21,Cedar,Intermediate,Pasteuria,806.7445,2.90727401
C5S1,5,1,8/2/21,Cedar,Intermediate,Pasteuria,0,0
C5S2,5,2,8/2/21,Cedar,Intermediate,Pasteuria,0,0
C5S3,5,3,8/2/21,Cedar,Intermediate,Pasteuria,0,0
C5S4,5,4,8/2/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C5S5,5,5,8/2/21,Cedar,Intermediate,Pasteuria,523.224,2.7195169
C5S6,5,6,8/2/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C6S1,6,1,8/16/21,Cedar,Intermediate,Pasteuria,0,0
C6S2,6,2,8/16/21,Cedar,Intermediate,Pasteuria,0,0
C6S3,6,3,8/16/21,Cedar,Intermediate,Pasteuria,0,0
C6S4,6,4,8/16/21,Cedar,Intermediate,Pasteuria,0,0
C6S5,6,5,8/16/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C6S6,6,6,8/16/21,Cedar,Intermediate,Pasteuria,461.175,2.66480645
C7S1,7,1,8/30/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C7S2,7,2,8/30/21,Cedar,Intermediate,Pasteuria,0,0
C7S3,7,3,8/30/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C7S4,7,4,8/30/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C7S5,7,5,8/30/21,Cedar,Intermediate,Pasteuria,307.45,2.489184775
C7S6,7,6,8/30/21,Cedar,Intermediate,Pasteuria,391.128,2.593427854
C8S1,8,1,9/13/21,Cedar,Intermediate,Pasteuria,0,0
C8S2,8,2,9/13/21,Cedar,Intermediate,Pasteuria,0,0
C8S3,8,3,9/13/21,Cedar,Intermediate,Pasteuria,0,0
C8S4,8,4,9/13/21,Cedar,Intermediate,Pasteuria,0,0
C8S5,8,5,9/13/21,Cedar,Intermediate,Pasteuria,0,0
C8S6,8,6,9/13/21,Cedar,Intermediate,Pasteuria,206.4,2.316808752
C9S0,9,0,9/27/21,Cedar,Intermediate,Pasteuria,0,0
C9S1,9,1,9/27/21,Cedar,Intermediate,Pasteuria,0,0
C9S2,9,2,9/27/21,Cedar,Intermediate,Pasteuria,0,0
C9S3,9,3,9/27/21,Cedar,Intermediate,Pasteuria,0,0
C9S4,9,4,9/27/21,Cedar,Intermediate,Pasteuria,0,0
C9S5,9,5,9/27/21,Cedar,Intermediate,Pasteuria,0,0
C9S6,9,6,9/27/21,Cedar,Intermediate,Pasteuria,206.4,2.316808752
C10S0,10,0,10/11/21,Cedar,Intermediate,Pasteuria,0,0
C10S1,10,1,10/11/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C10S2,10,2,10/11/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C10S3,10,3,10/11/21,Cedar,Intermediate,Pasteuria,0,0
C10S4,10,4,10/11/21,Cedar,Intermediate,Pasteuria,206.4,2.316808752
C10S5,10,5,10/11/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C10S6,10,6,10/11/21,Cedar,Intermediate,Pasteuria,900.3125,2.954875394
C11S0,11,0,10/25/21,Cedar,Intermediate,Pasteuria,0,0
C11S1,11,1,10/25/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C11S2,11,2,10/25/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C11S3,11,3,10/25/21,Cedar,Intermediate,Pasteuria,0,0
C11S4,11,4,10/25/21,Cedar,Intermediate,Pasteuria,0,0
C11S5,11,5,10/25/21,Cedar,Intermediate,Pasteuria,0,0
C11S6,11,6,10/25/21,Cedar,Intermediate,Pasteuria,0,0
C12S0,12,0,11/8/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C12S1,12,1,11/8/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C12S2,12,2,11/8/21,Cedar,Intermediate,Pasteuria,0,0
C12S3,12,3,11/8/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C12S4,12,4,11/8/21,Cedar,Intermediate,Pasteuria,0,0
C12S5,12,5,11/8/21,Cedar,Intermediate,Pasteuria,0,0
C12S6,12,6,11/8/21,Cedar,Intermediate,Pasteuria,103.2,2.017867719
C1S1,1,1,6/11/21,Cedar,Intermediate,Spirobacillus,101329.5,5.005740186
C1S2,1,2,6/11/21,Cedar,Intermediate,Spirobacillus,195177,5.290430863
C1S3,1,3,6/11/21,Cedar,Intermediate,Spirobacillus,121023.5,5.082873297
C1S4,1,4,6/11/21,Cedar,Intermediate,Spirobacillus,114100.5,5.057291354
C1S5,1,5,6/11/21,Cedar,Intermediate,Spirobacillus,16492.65,4.217316774
C1S6,1,6,6/11/21,Cedar,Intermediate,Spirobacillus,9982.45,3.999280647
C1S7,1,7,6/11/21,Cedar,Intermediate,Spirobacillus,164260,5.215534462
C2S1,2,1,6/21/21,Cedar,Intermediate,Spirobacillus,189372,5.277318059
C2S2,2,2,6/21/21,Cedar,Intermediate,Spirobacillus,146372,5.165460974
C2S3,2,3,6/21/21,Cedar,Intermediate,Spirobacillus,165249,5.218141468
C2S4,2,4,6/21/21,Cedar,Intermediate,Spirobacillus,156391,5.194214534
C2S5,2,5,6/21/21,Cedar,Intermediate,Spirobacillus,124635.5,5.095645245
C2S6,2,6,6/21/21,Cedar,Intermediate,Spirobacillus,280575,5.448050519
C2S7,2,7,6/21/21,Cedar,Intermediate,Spirobacillus,251765,5.40099708
C3S1,3,1,7/6/21,Cedar,Intermediate,Spirobacillus,245100,5.389345083
C3S2,3,2,7/6/21,Cedar,Intermediate,Spirobacillus,240800,5.381658286
C3S3,3,3,7/6/21,Cedar,Intermediate,Spirobacillus,182298.5,5.260785478
C3S4,3,4,7/6/21,Cedar,Intermediate,Spirobacillus,88257.5,4.945756542
C3S5,3,5,7/6/21,Cedar,Intermediate,Spirobacillus,125130,5.097364915
C3S6,3,6,7/6/21,Cedar,Intermediate,Spirobacillus,103.2,2.017867719
C3S7,3,7,7/6/21,Cedar,Intermediate,Spirobacillus,549862.5,5.740254892
C4S1,4,1,7/23/21,Cedar,Intermediate,Spirobacillus,149790.5,5.17548717
C4S2,4,2,7/23/21,Cedar,Intermediate,Spirobacillus,73014,4.86341209
C4S3,4,3,7/23/21,Cedar,Intermediate,Spirobacillus,113455.5,5.054829382
C4S4,4,4,7/23/21,Cedar,Intermediate,Spirobacillus,61210.5,4.786833022
C4S5,4,5,7/23/21,Cedar,Intermediate,Spirobacillus,37367,4.572499854
C4S6,4,6,7/23/21,Cedar,Intermediate,Spirobacillus,125231.05,5.09771549
C5S1,5,1,8/2/21,Cedar,Intermediate,Spirobacillus,42763.5,4.631083399
C5S2,5,2,8/2/21,Cedar,Intermediate,Spirobacillus,43279.5,4.636292269
C5S3,5,3,8/2/21,Cedar,Intermediate,Spirobacillus,35991,4.55620598
C5S4,5,4,8/2/21,Cedar,Intermediate,Spirobacillus,27369.5,4.437282731
C5S5,5,5,8/2/21,Cedar,Intermediate,Spirobacillus,48943.245,4.689701634
C5S6,5,6,8/2/21,Cedar,Intermediate,Spirobacillus,16475.45,4.216863645
C6S1,6,1,8/16/21,Cedar,Intermediate,Spirobacillus,49536,4.694929702
C6S2,6,2,8/16/21,Cedar,Intermediate,Spirobacillus,49149,4.691523522
C6S3,6,3,8/16/21,Cedar,Intermediate,Spirobacillus,206.4,2.316808752
C6S4,6,4,8/16/21,Cedar,Intermediate,Spirobacillus,48095.5,4.682113474
C6S5,6,5,8/16/21,Cedar,Intermediate,Spirobacillus,8849.4,3.946962899
C6S6,6,6,8/16/21,Cedar,Intermediate,Spirobacillus,12506.55,4.097172248
C7S1,7,1,8/30/21,Cedar,Intermediate,Spirobacillus,36421,4.56136379
C7S2,7,2,8/30/21,Cedar,Intermediate,Spirobacillus,9361.1,3.971373276
C7S3,7,3,8/30/21,Cedar,Intermediate,Spirobacillus,14835,4.171316825
C7S4,7,4,8/30/21,Cedar,Intermediate,Spirobacillus,26230,4.418814847
C7S5,7,5,8/30/21,Cedar,Intermediate,Spirobacillus,19608,4.292455447
C7S6,7,6,8/30/21,Cedar,Intermediate,Spirobacillus,13497.99025,4.130301284
C8S1,8,1,9/13/21,Cedar,Intermediate,Spirobacillus,15576.75,4.19250473
C8S2,8,2,9/13/21,Cedar,Intermediate,Spirobacillus,32035,4.505638285
C8S3,8,3,9/13/21,Cedar,Intermediate,Spirobacillus,41516.5,4.618231194
C8S4,8,4,9/13/21,Cedar,Intermediate,Spirobacillus,24811,4.394661772
C8S5,8,5,9/13/21,Cedar,Intermediate,Spirobacillus,38485,4.585302776
C8S6,8,6,9/13/21,Cedar,Intermediate,Spirobacillus,48031,4.681530671
C9S0,9,0,9/27/21,Cedar,Intermediate,Spirobacillus,18341.65,4.263462079
C9S1,9,1,9/27/21,Cedar,Intermediate,Spirobacillus,11324.05,4.054040128
C9S2,9,2,9/27/21,Cedar,Intermediate,Spirobacillus,13308.5,4.124161741
C9S3,9,3,9/27/21,Cedar,Intermediate,Spirobacillus,18060,4.256741793
C9S4,9,4,9/27/21,Cedar,Intermediate,Spirobacillus,22188,4.34613773
C9S5,9,5,9/27/21,Cedar,Intermediate,Spirobacillus,19300.55,4.285592186
C9S6,9,6,9/27/21,Cedar,Intermediate,Spirobacillus,22510.5,4.352404434
C10S0,10,0,10/11/21,Cedar,Intermediate,Spirobacillus,43709.5,4.640585774
C10S1,10,1,10/11/21,Cedar,Intermediate,Spirobacillus,40807,4.610745311
C10S2,10,2,10/11/21,Cedar,Intermediate,Spirobacillus,9363.25,3.971473
C10S3,10,3,10/11/21,Cedar,Intermediate,Spirobacillus,31433,4.497399649
C10S4,10,4,10/11/21,Cedar,Intermediate,Spirobacillus,22618,4.354473401
C10S5,10,5,10/11/21,Cedar,Intermediate,Spirobacillus,11223,4.050147658
C10S6,10,6,10/11/21,Cedar,Intermediate,Spirobacillus,33566.875,4.525923849
C11S0,11,0,10/25/21,Cedar,Intermediate,Spirobacillus,16875.35,4.227278524
C11S1,11,1,10/25/21,Cedar,Intermediate,Spirobacillus,18146,4.258804839
C11S2,11,2,10/25/21,Cedar,Intermediate,Spirobacillus,17496.7,4.242980966
C11S3,11,3,10/25/21,Cedar,Intermediate,Spirobacillus,18345.95,4.263563877
C11S4,11,4,10/25/21,Cedar,Intermediate,Spirobacillus,18262.1,4.261574497
C11S5,11,5,10/25/21,Cedar,Intermediate,Spirobacillus,21865.5,4.339779274
C11S6,11,6,10/25/21,Cedar,Intermediate,Spirobacillus,46956,4.671700343
C12S0,12,0,11/8/21,Cedar,Intermediate,Spirobacillus,2365,3.37401474
C12S1,12,1,11/8/21,Cedar,Intermediate,Spirobacillus,1952.2,3.290746716
C12S2,12,2,11/8/21,Cedar,Intermediate,Spirobacillus,2055.4,3.313107595
C12S3,12,3,11/8/21,Cedar,Intermediate,Spirobacillus,924.5,2.966376423
C12S4,12,4,11/8/21,Cedar,Intermediate,Spirobacillus,2567.1,3.409611931
C12S5,12,5,11/8/21,Cedar,Intermediate,Spirobacillus,2463.9,3.391799305
C12S6,12,6,11/8/21,Cedar,Intermediate,Spirobacillus,2055.4,3.313107595
LA1NS1,1,1,6/9/21,LilAp,Nearshore,Blastulidium,410.65,2.61452812
LA1NS2,1,2,6/9/21,LilAp,Nearshore,Blastulidium,0,0
LA1NS3,1,3,6/9/21,LilAp,Nearshore,Blastulidium,0,0
LA2NS1,2,1,6/23/21,LilAp,Nearshore,Blastulidium,0,0
LA2NS2,2,2,6/23/21,LilAp,Nearshore,Blastulidium,103.2,2.017867719
LA2NS3,2,3,6/23/21,LilAp,Nearshore,Blastulidium,103.2,2.017867719
LA3NS1,3,1,7/7/21,LilAp,Nearshore,Blastulidium,0,0
LA3NS2,3,2,7/7/21,LilAp,Nearshore,Blastulidium,0,0
LA3NS3,3,3,7/7/21,LilAp,Nearshore,Blastulidium,0,0
LA3NS4,3,4,7/7/21,LilAp,Nearshore,Blastulidium,0,0
LA4NS1,4,1,7/21/21,LilAp,Nearshore,Blastulidium,0,0
LA4NS2,4,2,7/21/21,LilAp,Nearshore,Blastulidium,0,0
LA4NS3,4,3,7/21/21,LilAp,Nearshore,Blastulidium,206.4,2.316808752
LA4NS4,4,4,7/21/21,LilAp,Nearshore,Blastulidium,103.2,2.017867719
LA5NS1,5,1,8/4/21,LilAp,Nearshore,Blastulidium,0,0
LA5NS2,5,2,8/4/21,LilAp,Nearshore,Blastulidium,103.2,2.017867719
LA5NS3,5,3,8/4/21,LilAp,Nearshore,Blastulidium,0,0
LA5NS4,5,4,8/4/21,LilAp,Nearshore,Blastulidium,0,0
LA6NS1,6,1,8/18/21,LilAp,Nearshore,Blastulidium,0,0
LA6NS2,6,2,8/18/21,LilAp,Nearshore,Blastulidium,0,0
LA6NS3,6,3,8/18/21,LilAp,Nearshore,Blastulidium,0,0
LA6NS4,6,4,8/18/21,LilAp,Nearshore,Blastulidium,0,0
LA7NS1,7,1,9/1/21,LilAp,Nearshore,Blastulidium,0,0
LA7NS2,7,2,9/1/21,LilAp,Nearshore,Blastulidium,0,0
LA7NS3,7,3,9/1/21,LilAp,Nearshore,Blastulidium,0,0
LA7NS4,7,4,9/1/21,LilAp,Nearshore,Blastulidium,103.2,2.017867719
LA8NS0,8,0,9/15/21,LilAp,Nearshore,Blastulidium,103.2,2.017867719
LA8NS1,8,1,9/15/21,LilAp,Nearshore,Blastulidium,0,0
LA8NS2,8,2,9/15/21,LilAp,Nearshore,Blastulidium,0,0
LA8NS3,8,3,9/15/21,LilAp,Nearshore,Blastulidium,0,0
LA8NS4,8,4,9/15/21,LilAp,Nearshore,Blastulidium,0,0
LA9NS0,9,0,9/29/21,LilAp,Nearshore,Blastulidium,206.4,2.316808752
LA9NS1,9,1,9/29/21,LilAp,Nearshore,Blastulidium,0,0
LA9NS2,9,2,9/29/21,LilAp,Nearshore,Blastulidium,0,0
LA9NS3,9,3,9/29/21,LilAp,Nearshore,Blastulidium,0,0
LA9NS4,9,4,9/29/21,LilAp,Nearshore,Blastulidium,0,0
LA10NS0,10,0,10/13/21,LilAp,Nearshore,Blastulidium,0,0
LA10NS1,10,1,10/13/21,LilAp,Nearshore,Blastulidium,0,0
LA10NS2,10,2,10/13/21,LilAp,Nearshore,Blastulidium,0,0
LA10NS3,10,3,10/13/21,LilAp,Nearshore,Blastulidium,0,0
LA10NS4,10,4,10/13/21,LilAp,Nearshore,Blastulidium,307.45,2.489184775
LA11NS0,11,0,10/27/21,LilAp,Nearshore,Blastulidium,103.2,2.017867719
LA11NS1,11,1,10/27/21,LilAp,Nearshore,Blastulidium,617.05,2.791023611
LA11NS2,11,2,10/27/21,LilAp,Nearshore,Blastulidium,0,0
LA11NS3,11,3,10/27/21,LilAp,Nearshore,Blastulidium,410.65,2.61452812
LA11NS4,11,4,10/27/21,LilAp,Nearshore,Blastulidium,103.2,2.017867719
LA12NS0,12,0,11/10/21,LilAp,Nearshore,Blastulidium,513.85,2.711680717
LA12NS1,12,1,11/10/21,LilAp,Nearshore,Blastulidium,0,0
LA12NS2,12,2,11/10/21,LilAp,Nearshore,Blastulidium,0,0
LA12NS3,12,3,11/10/21,LilAp,Nearshore,Blastulidium,307.45,2.489184775
LA12NS4,12,4,11/10/21,LilAp,Nearshore,Blastulidium,307.45,2.489184775
LA1NS1,1,1,6/9/21,LilAp,Nearshore,Ordospora,0,0
LA1NS2,1,2,6/9/21,LilAp,Nearshore,Ordospora,0,0
LA1NS3,1,3,6/9/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA2NS1,2,1,6/23/21,LilAp,Nearshore,Ordospora,0,0
LA2NS2,2,2,6/23/21,LilAp,Nearshore,Ordospora,0,0
LA2NS3,2,3,6/23/21,LilAp,Nearshore,Ordospora,0,0
LA3NS1,3,1,7/7/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA3NS2,3,2,7/7/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA3NS3,3,3,7/7/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA3NS4,3,4,7/7/21,LilAp,Nearshore,Ordospora,0,0
LA4NS1,4,1,7/21/21,LilAp,Nearshore,Ordospora,0,0
LA4NS2,4,2,7/21/21,LilAp,Nearshore,Ordospora,0,0
LA4NS3,4,3,7/21/21,LilAp,Nearshore,Ordospora,0,0
LA4NS4,4,4,7/21/21,LilAp,Nearshore,Ordospora,0,0
LA5NS1,5,1,8/4/21,LilAp,Nearshore,Ordospora,0,0
LA5NS2,5,2,8/4/21,LilAp,Nearshore,Ordospora,0,0
LA5NS3,5,3,8/4/21,LilAp,Nearshore,Ordospora,0,0
LA5NS4,5,4,8/4/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA6NS1,6,1,8/18/21,LilAp,Nearshore,Ordospora,0,0
LA6NS2,6,2,8/18/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA6NS3,6,3,8/18/21,LilAp,Nearshore,Ordospora,0,0
LA6NS4,6,4,8/18/21,LilAp,Nearshore,Ordospora,0,0
LA7NS1,7,1,9/1/21,LilAp,Nearshore,Ordospora,0,0
LA7NS2,7,2,9/1/21,LilAp,Nearshore,Ordospora,0,0
LA7NS3,7,3,9/1/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA7NS4,7,4,9/1/21,LilAp,Nearshore,Ordospora,0,0
LA8NS0,8,0,9/15/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA8NS1,8,1,9/15/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA8NS2,8,2,9/15/21,LilAp,Nearshore,Ordospora,0,0
LA8NS3,8,3,9/15/21,LilAp,Nearshore,Ordospora,0,0
LA8NS4,8,4,9/15/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA9NS0,9,0,9/29/21,LilAp,Nearshore,Ordospora,0,0
LA9NS1,9,1,9/29/21,LilAp,Nearshore,Ordospora,0,0
LA9NS2,9,2,9/29/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA9NS3,9,3,9/29/21,LilAp,Nearshore,Ordospora,0,0
LA9NS4,9,4,9/29/21,LilAp,Nearshore,Ordospora,0,0
LA10NS0,10,0,10/13/21,LilAp,Nearshore,Ordospora,0,0
LA10NS1,10,1,10/13/21,LilAp,Nearshore,Ordospora,0,0
LA10NS2,10,2,10/13/21,LilAp,Nearshore,Ordospora,0,0
LA10NS3,10,3,10/13/21,LilAp,Nearshore,Ordospora,0,0
LA10NS4,10,4,10/13/21,LilAp,Nearshore,Ordospora,0,0
LA11NS0,11,0,10/27/21,LilAp,Nearshore,Ordospora,0,0
LA11NS1,11,1,10/27/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA11NS2,11,2,10/27/21,LilAp,Nearshore,Ordospora,0,0
LA11NS3,11,3,10/27/21,LilAp,Nearshore,Ordospora,0,0
LA11NS4,11,4,10/27/21,LilAp,Nearshore,Ordospora,0,0
LA12NS0,12,0,11/10/21,LilAp,Nearshore,Ordospora,0,0
LA12NS1,12,1,11/10/21,LilAp,Nearshore,Ordospora,0,0
LA12NS2,12,2,11/10/21,LilAp,Nearshore,Ordospora,0,0
LA12NS3,12,3,11/10/21,LilAp,Nearshore,Ordospora,0,0
LA12NS4,12,4,11/10/21,LilAp,Nearshore,Ordospora,103.2,2.017867719
LA1NS1,1,1,6/9/21,LilAp,Nearshore,Metschnikowia,103.2,2.017867719
LA1NS2,1,2,6/9/21,LilAp,Nearshore,Metschnikowia,0,0
LA1NS3,1,3,6/9/21,LilAp,Nearshore,Metschnikowia,0,0
LA2NS1,2,1,6/23/21,LilAp,Nearshore,Metschnikowia,103.2,2.017867719
LA2NS2,2,2,6/23/21,LilAp,Nearshore,Metschnikowia,0,0
LA2NS3,2,3,6/23/21,LilAp,Nearshore,Metschnikowia,0,0
LA3NS1,3,1,7/7/21,LilAp,Nearshore,Metschnikowia,103.2,2.017867719
LA3NS2,3,2,7/7/21,LilAp,Nearshore,Metschnikowia,206.4,2.316808752
