Date,B1,B2,B3,B4,B5,Surface
11/5/21 2:45,9.843,9.8,9.843,9.811,9.8,9.832
11/5/21 2:50,9.843,9.8,9.843,9.832,9.789,9.843
11/5/21 2:55,9.843,9.789,9.843,9.8,9.789,9.832
11/5/21 3:00,9.832,9.811,9.843,9.789,9.8,9.843
11/5/21 3:05,9.832,9.8,9.821,9.779,9.8,9.843
11/5/21 3:10,9.821,9.779,9.843,9.8,9.8,9.843
11/5/21 3:15,9.843,9.8,9.821,9.789,9.8,9.8
11/5/21 3:20,9.821,9.789,9.821,9.8,9.789,9.811
11/5/21 3:25,9.832,9.779,9.832,9.757,9.789,9.821
11/5/21 3:30,9.843,9.779,9.832,9.779,9.736,9.832
11/5/21 3:35,9.821,9.768,9.811,9.768,9.757,9.8
11/5/21 3:40,9.821,9.779,9.832,9.768,9.757,9.8
11/5/21 3:45,9.8,9.789,9.821,9.757,9.757,9.768
11/5/21 3:50,9.8,9.768,9.811,9.757,9.757,9.8
11/5/21 3:55,9.8,9.768,9.811,9.746,9.746,9.821
11/5/21 4:00,9.832,9.746,9.779,9.736,9.757,9.8
11/5/21 4:05,9.811,9.736,9.768,9.736,9.714,9.8
11/5/21 4:10,9.811,9.757,9.768,9.703,9.703,9.779
11/5/21 4:15,9.789,9.746,9.779,9.736,9.725,9.8
11/5/21 4:20,9.8,9.757,9.779,9.714,9.671,9.779
11/5/21 4:25,9.8,9.736,9.789,9.661,9.693,9.779
11/5/21 4:30,9.789,9.725,9.779,9.671,9.65,9.768
11/5/21 4:35,9.789,9.714,9.8,9.693,9.671,9.789
11/5/21 4:40,9.789,9.736,9.768,9.639,9.65,9.779
11/5/21 4:45,9.8,9.725,9.746,9.661,9.671,9.779
11/5/21 4:50,9.779,9.725,9.757,9.661,9.639,9.757
11/5/21 4:55,9.768,9.714,9.757,9.661,9.618,9.757
11/5/21 5:00,9.746,9.714,9.768,9.671,9.618,9.736
11/5/21 5:05,9.757,9.725,9.736,9.661,9.596,9.725
11/5/21 5:10,9.757,9.714,9.768,9.661,9.607,9.746
11/5/21 5:15,9.746,9.703,9.768,9.65,9.607,9.736
11/5/21 5:20,9.746,9.703,9.757,9.661,9.596,9.757
11/5/21 5:25,9.779,9.693,9.714,9.661,9.585,9.736
11/5/21 5:30,9.736,9.693,9.714,9.65,9.607,9.746
11/5/21 5:35,9.736,9.671,9.736,9.682,9.618,9.725
11/5/21 5:40,9.725,9.671,9.714,9.671,9.607,9.714
11/5/21 5:45,9.714,9.703,9.746,9.661,9.596,9.703
11/5/21 5:50,9.746,9.671,9.714,9.682,9.585,9.714
11/5/21 5:55,9.703,9.671,9.703,9.661,9.575,9.703
11/5/21 6:00,9.725,9.682,9.725,9.693,9.607,9.714
11/5/21 6:05,9.703,9.682,9.703,9.65,9.596,9.671
11/5/21 6:10,9.736,9.682,9.725,9.639,9.564,9.682
11/5/21 6:15,9.714,9.671,9.693,9.607,9.585,9.682
11/5/21 6:20,9.703,9.65,9.703,9.628,9.596,9.703
11/5/21 6:25,9.682,9.65,9.703,9.607,9.585,9.693
11/5/21 6:30,9.703,9.65,9.682,9.65,9.585,9.703
11/5/21 6:35,9.693,9.65,9.693,9.65,9.575,9.682
11/5/21 6:40,9.693,9.65,9.703,9.65,9.607,9.682
11/5/21 6:45,9.671,9.65,9.671,9.661,9.596,9.671
11/5/21 6:50,9.693,9.639,9.693,9.65,9.585,9.693
11/5/21 6:55,9.682,9.661,9.703,9.639,9.575,9.671
11/5/21 7:00,9.682,9.639,9.682,9.639,9.585,9.671
11/5/21 7:05,9.682,9.65,9.682,9.671,9.585,9.682
11/5/21 7:10,9.682,9.661,9.671,9.661,9.596,9.693
11/5/21 7:15,9.693,9.65,9.682,9.65,9.585,9.65
11/5/21 7:20,9.671,9.639,9.682,9.65,9.618,9.65
11/5/21 7:25,9.661,9.618,9.671,9.618,9.585,9.671
11/5/21 7:30,9.671,9.628,9.682,9.618,9.564,9.671
11/5/21 7:35,9.682,9.639,9.661,9.618,9.553,9.65
11/5/21 7:40,9.671,9.607,9.671,9.585,9.553,9.65
11/5/21 7:45,9.671,9.628,9.703,9.607,9.543,9.65
11/5/21 7:50,9.661,9.607,9.671,9.585,9.564,9.661
11/5/21 7:55,9.661,9.628,9.661,9.596,9.564,9.639
11/5/21 8:00,9.671,9.618,9.639,9.628,9.532,9.639
11/5/21 8:05,9.65,9.618,9.65,9.628,9.553,9.65
11/5/21 8:10,9.65,9.618,9.65,9.628,9.575,9.628
11/5/21 8:15,9.639,9.607,9.661,9.596,9.553,9.65
11/5/21 8:20,9.661,9.607,9.661,9.618,9.521,9.628
11/5/21 8:25,9.65,9.596,9.671,9.607,9.564,9.628
11/5/21 8:30,9.661,9.607,9.661,9.585,9.521,9.628
11/5/21 8:35,9.661,9.607,9.661,9.543,9.543,9.639
11/5/21 8:40,9.65,9.596,9.65,9.532,9.532,9.65
11/5/21 8:45,9.65,9.596,9.628,9.521,9.543,9.618
11/5/21 8:50,9.639,9.585,9.618,9.543,9.532,9.618
11/5/21 8:55,9.639,9.596,9.639,9.543,9.543,9.65
11/5/21 9:00,9.65,9.585,9.639,9.553,9.553,9.607
11/5/21 9:05,9.65,9.596,9.618,9.553,9.532,9.639
11/5/21 9:10,9.639,9.585,9.607,9.575,9.532,9.618
11/5/21 9:15,9.618,9.575,9.639,9.553,9.532,9.618
11/5/21 9:20,9.639,9.575,9.596,9.564,9.532,9.628
11/5/21 9:25,9.639,9.564,9.596,9.564,9.532,9.639
11/5/21 9:30,9.65,9.575,9.607,9.564,9.553,9.628
11/5/21 9:35,9.639,9.585,9.628,9.553,9.575,9.65
11/5/21 9:40,9.639,9.585,9.628,9.543,9.532,9.618
11/5/21 9:45,9.639,9.585,9.607,9.553,9.553,9.639
11/5/21 9:50,9.607,9.575,9.639,9.553,9.521,9.618
11/5/21 9:55,9.628,9.585,9.618,9.575,9.532,9.628
11/5/21 10:00,9.618,9.553,9.607,9.564,9.521,9.639
11/5/21 10:05,9.628,9.585,9.607,9.553,9.543,9.607
11/5/21 10:10,9.618,9.585,9.607,9.564,9.532,9.607
11/5/21 10:15,9.65,9.585,9.607,9.553,9.51,9.639
11/5/21 10:20,9.628,9.564,9.596,9.553,9.521,9.65
11/5/21 10:25,9.628,9.575,9.585,9.532,9.521,9.628
11/5/21 10:30,9.628,9.575,9.607,9.489,9.5,9.618
11/5/21 10:35,9.618,9.564,9.585,9.532,9.5,9.628
11/5/21 10:40,9.618,9.575,9.585,9.51,9.5,9.65
11/5/21 10:45,9.628,9.553,9.585,9.532,9.51,9.639
11/5/21 10:50,9.628,9.564,9.585,9.51,9.51,9.628
11/5/21 10:55,9.618,9.585,9.585,9.489,9.489,9.639
11/5/21 11:00,9.628,9.553,9.596,9.51,9.489,9.65
11/5/21 11:05,9.639,9.585,9.596,9.467,9.478,9.65
11/5/21 11:10,9.65,9.575,9.585,9.446,9.467,9.671
11/5/21 11:15,9.639,9.553,9.585,9.457,9.489,9.639
11/5/21 11:20,9.65,9.575,9.618,9.478,9.457,9.65
11/5/21 11:25,9.628,9.585,9.607,9.467,9.467,9.639
11/5/21 11:30,9.639,9.553,9.585,9.467,9.478,9.671
11/5/21 11:35,9.65,9.564,9.585,9.467,9.478,9.703
11/5/21 11:40,9.65,9.553,9.585,9.478,9.5,9.682
11/5/21 11:45,9.65,9.575,9.585,9.489,9.489,9.682
11/5/21 11:50,9.639,9.553,9.553,9.478,9.489,9.671
11/5/21 11:55,9.65,9.543,9.575,9.478,9.489,9.703
11/5/21 12:00,9.639,9.553,9.543,9.467,9.489,9.671
11/5/21 12:05,9.628,9.553,9.553,9.489,9.489,9.693
11/5/21 12:10,9.628,9.543,9.575,9.521,9.467,9.671
11/5/21 12:15,9.639,9.543,9.575,9.51,9.478,9.671
11/5/21 12:20,9.65,9.532,9.585,9.51,9.51,9.693
11/5/21 12:25,9.639,9.532,9.585,9.489,9.467,9.703
11/5/21 12:30,9.639,9.532,9.543,9.489,9.489,9.693
11/5/21 12:35,9.628,9.553,9.543,9.489,9.478,9.682
11/5/21 12:40,9.628,9.553,9.553,9.489,9.489,9.693
11/5/21 12:45,9.618,9.543,9.553,9.51,9.457,9.671
11/5/21 12:50,9.628,9.553,9.543,9.51,9.478,9.703
11/5/21 12:55,9.65,9.543,9.543,9.489,9.489,9.714
11/5/21 13:00,9.618,9.564,9.575,9.51,9.51,9.703
11/5/21 13:05,9.639,9.564,9.532,9.521,9.478,9.703
11/5/21 13:10,9.618,9.553,9.575,9.5,9.489,9.714
11/5/21 13:15,9.639,9.532,9.543,9.532,9.467,9.714
11/5/21 13:20,9.65,9.564,9.553,9.5,9.5,9.725
11/5/21 13:25,9.661,9.553,9.553,9.521,9.489,9.746
11/5/21 13:30,9.65,9.564,9.564,9.51,9.5,9.746
11/5/21 13:35,9.671,9.585,9.575,9.51,9.5,9.757
11/5/21 13:40,9.671,9.575,9.553,9.521,9.478,9.8
11/5/21 13:45,9.682,9.585,9.575,9.5,9.5,9.789
11/5/21 13:50,9.693,9.543,9.564,9.51,9.51,9.821
11/5/21 13:55,9.682,9.564,9.585,9.51,9.5,9.832
11/5/21 14:00,9.703,9.585,9.564,9.51,9.543,9.843
11/5/21 14:05,9.693,9.564,9.585,9.521,9.51,9.896
11/5/21 14:10,9.725,9.564,9.585,9.51,9.5,9.939
11/5/21 14:15,9.703,9.585,9.575,9.521,9.478,9.95
11/5/21 14:20,9.714,9.564,9.585,9.521,9.5,9.972
11/5/21 14:25,9.725,9.575,9.585,9.51,9.489,9.993
11/5/21 14:30,9.714,9.564,9.585,9.5,9.489,9.993
11/5/21 14:35,9.714,9.585,9.575,9.5,9.478,10.047
11/5/21 14:40,9.757,9.564,9.585,9.5,9.5,10.068
11/5/21 14:45,9.725,9.575,9.585,9.467,9.478,10.068
11/5/21 14:50,9.736,9.585,9.575,9.478,9.489,10.057
11/5/21 14:55,9.746,9.585,9.585,9.489,9.489,10.09
11/5/21 15:00,9.768,9.596,9.585,9.51,9.5,10.068
11/5/21 15:05,9.736,9.596,9.575,9.51,9.489,10.079
11/5/21 15:10,9.768,9.585,9.585,9.489,9.478,10.09
11/5/21 15:15,9.768,9.585,9.585,9.532,9.5,10.09
11/5/21 15:20,9.8,9.585,9.596,9.489,9.489,10.1
11/5/21 15:25,9.757,9.607,9.564,9.5,9.5,10.09
11/5/21 15:30,9.789,9.607,9.596,9.5,9.5,10.09
11/5/21 15:35,9.821,9.618,9.585,9.5,9.5,10.068
11/5/21 15:40,9.8,9.596,9.585,9.5,9.5,10.079
11/5/21 15:45,9.832,9.618,9.585,9.489,9.521,10.1
11/5/21 15:50,9.854,9.618,9.585,9.489,9.5,10.132
11/5/21 15:55,9.843,9.618,9.596,9.5,9.489,10.122
11/5/21 16:00,9.864,9.585,9.585,9.521,9.5,10.068
11/5/21 16:05,9.854,9.596,9.596,9.521,9.521,10.1
11/5/21 16:10,9.875,9.628,9.596,9.51,9.521,10.132
11/5/21 16:15,9.929,9.639,9.596,9.532,9.521,10.1
11/5/21 16:20,9.939,9.628,9.607,9.543,9.532,10.1
11/5/21 16:25,9.95,9.628,9.607,9.5,9.532,10.132
11/5/21 16:30,9.929,9.585,9.596,9.532,9.51,10.122
11/5/21 16:35,9.961,9.607,9.618,9.521,9.51,10.079
11/5/21 16:40,9.982,9.585,9.585,9.521,9.532,10.057
11/5/21 16:45,9.95,9.618,9.607,9.543,9.521,10.036
11/5/21 16:50,9.982,9.618,9.585,9.543,9.532,10.068
11/5/21 16:55,10.004,9.618,9.585,9.5,9.51,10.057
11/5/21 17:00,10.004,9.618,9.575,9.51,9.5,10.068
11/5/21 17:05,10.004,9.628,9.585,9.51,9.532,10.079
11/5/21 17:10,10.004,9.618,9.596,9.5,9.5,10.025
11/5/21 17:15,10.014,9.618,9.596,9.532,9.51,10.025
11/5/21 17:20,9.982,9.628,9.585,9.532,9.51,10.014
11/5/21 17:25,9.993,9.65,9.628,9.543,9.543,10.057
11/5/21 17:30,10.014,9.65,9.585,9.521,9.521,10.036
11/5/21 17:35,9.972,9.639,9.628,9.532,9.521,10.036
11/5/21 17:40,9.982,9.639,9.618,9.521,9.489,10.025
11/5/21 17:45,9.982,9.65,9.618,9.521,9.51,10.014
11/5/21 17:50,9.993,9.661,9.618,9.543,9.543,10.014
11/5/21 17:55,10.004,9.65,9.639,9.553,9.521,10.004
11/5/21 18:00,9.972,9.661,9.628,9.532,9.521,10.014
11/5/21 18:05,9.972,9.65,9.628,9.543,9.521,9.982
11/5/21 18:10,9.961,9.65,9.65,9.521,9.532,9.982
11/5/21 18:15,9.961,9.65,9.628,9.532,9.532,9.982
11/5/21 18:20,9.918,9.639,9.618,9.543,9.521,10.004
11/5/21 18:25,9.875,9.65,9.628,9.51,9.543,9.982
11/5/21 18:30,9.875,9.65,9.661,9.543,9.543,9.939
11/5/21 18:35,9.918,9.661,9.65,9.532,9.543,9.939
11/5/21 18:40,9.875,9.65,9.671,9.532,9.532,9.961
11/5/21 18:45,9.854,9.65,9.65,9.51,9.553,9.95
11/5/21 18:50,9.843,9.639,9.65,9.521,9.543,9.929
11/5/21 18:55,9.854,9.682,9.639,9.521,9.553,9.95
11/5/21 19:00,9.811,9.65,9.618,9.521,9.532,9.939
11/5/21 19:05,9.896,9.682,9.618,9.543,9.532,9.918
11/5/21 19:10,9.896,9.661,9.607,9.521,9.543,9.896
11/5/21 19:15,9.886,9.65,9.618,9.532,9.564,9.907
11/5/21 19:20,9.886,9.671,9.618,9.543,9.553,9.907
11/5/21 19:25,9.896,9.671,9.618,9.51,9.564,9.896
11/5/21 19:30,9.875,9.65,9.618,9.532,9.564,9.875
11/5/21 19:35,9.886,9.661,9.618,9.51,9.553,9.875
11/5/21 19:40,9.864,9.661,9.585,9.543,9.543,9.886
11/5/21 19:45,9.843,9.671,9.596,9.532,9.543,9.843
11/5/21 19:50,9.843,9.661,9.585,9.543,9.564,9.843
11/5/21 19:55,9.832,9.65,9.585,9.532,9.553,9.832
11/5/21 20:00,9.832,9.682,9.585,9.521,9.553,9.811
11/5/21 20:05,9.821,9.682,9.585,9.521,9.553,9.811
11/5/21 20:10,9.811,9.661,9.575,9.532,9.564,9.789
11/5/21 20:15,9.8,9.639,9.564,9.543,9.553,9.779
11/5/21 20:20,9.811,9.639,9.585,9.51,9.543,9.779
11/5/21 20:25,9.8,9.65,9.564,9.521,9.543,9.768
11/5/21 20:30,9.789,9.628,9.564,9.553,9.553,9.725
11/5/21 20:35,9.779,9.661,9.585,9.543,9.532,9.746
11/5/21 20:40,9.779,9.703,9.564,9.51,9.543,9.746
11/5/21 20:45,9.768,9.671,9.575,9.521,9.521,9.768
11/5/21 20:50,9.779,9.661,9.575,9.521,9.543,9.746
11/5/21 20:55,9.757,9.596,9.596,9.532,9.521,9.746
11/5/21 21:00,9.779,9.607,9.585,9.532,9.564,9.757
11/5/21 21:05,9.736,9.596,9.575,9.521,9.532,9.736
11/5/21 21:10,9.746,9.575,9.585,9.553,9.51,9.757
11/5/21 21:15,9.736,9.596,9.596,9.532,9.543,9.725
11/5/21 21:20,9.725,9.585,9.596,9.543,9.521,9.757
11/5/21 21:25,9.725,9.575,9.596,9.575,9.521,9.714
11/5/21 21:30,9.725,9.585,9.607,9.543,9.553,9.703
11/5/21 21:35,9.703,9.639,9.607,9.543,9.532,9.703
11/5/21 21:40,9.703,9.618,9.607,9.543,9.521,9.693
11/5/21 21:45,9.725,9.607,9.585,9.532,9.521,9.661
11/5/21 21:50,9.693,9.618,9.585,9.543,9.51,9.682
11/5/21 21:55,9.693,9.618,9.596,9.521,9.543,9.671
11/5/21 22:00,9.703,9.618,9.607,9.543,9.532,9.661
11/5/21 22:05,9.693,9.607,9.596,9.521,9.543,9.639
11/5/21 22:10,9.639,9.628,9.596,9.532,9.532,9.65
11/5/21 22:15,9.661,9.618,9.618,9.532,9.543,9.628
11/5/21 22:20,9.65,9.618,9.585,9.564,9.543,9.65
11/5/21 22:25,9.65,9.618,9.585,9.532,9.553,9.628
11/5/21 22:30,9.628,9.596,9.585,9.532,9.543,9.607
11/5/21 22:35,9.65,9.607,9.607,9.543,9.553,9.618
11/5/21 22:40,9.607,9.575,9.607,9.532,9.553,9.607
11/5/21 22:45,9.618,9.575,9.607,9.521,9.553,9.585
11/5/21 22:50,9.639,9.585,9.596,9.543,9.553,9.607
11/5/21 22:55,9.639,9.585,9.596,9.543,9.564,9.628
11/5/21 23:00,9.65,9.553,9.596,9.532,9.564,9.618
11/5/21 23:05,9.628,9.543,9.596,9.532,9.575,9.618
11/5/21 23:10,9.639,9.564,9.607,9.521,9.543,9.607
11/5/21 23:15,9.628,9.543,9.618,9.543,9.564,9.596
11/5/21 23:20,9.628,9.553,9.596,9.532,9.575,9.596
11/5/21 23:25,9.618,9.564,9.607,9.553,9.564,9.585
11/5/21 23:30,9.607,9.553,9.607,9.543,9.575,9.575
11/5/21 23:35,9.596,9.543,9.607,9.543,9.564,9.575
11/5/21 23:40,9.585,9.564,9.585,9.543,9.575,9.564
11/5/21 23:45,9.618,9.564,9.596,9.543,9.585,9.585
11/5/21 23:50,9.585,9.553,9.596,9.543,9.596,9.575
11/5/21 23:55,9.564,9.532,9.596,9.532,9.596,9.585
11/6/21 0:00,9.564,9.521,9.596,9.521,9.585,9.543
11/6/21 0:05,9.575,9.521,9.564,9.564,9.596,9.543
11/6/21 0:10,9.585,9.521,9.564,9.543,9.575,9.543
11/6/21 0:15,9.585,9.532,9.553,9.532,9.585,9.564
11/6/21 0:20,9.585,9.521,9.553,9.543,9.575,9.532
11/6/21 0:25,9.596,9.51,9.564,9.564,9.596,9.532
11/6/21 0:30,9.553,9.532,9.575,9.521,9.596,9.543
11/6/21 0:35,9.564,9.5,9.575,9.532,9.585,9.564
11/6/21 0:40,9.553,9.51,9.553,9.521,9.575,9.553
11/6/21 0:45,9.575,9.5,9.543,9.521,9.564,9.553
11/6/21 0:50,9.553,9.521,9.553,9.521,9.575,9.543
11/6/21 0:55,9.564,9.51,9.553,9.521,9.575,9.543
11/6/21 1:00,9.553,9.51,9.564,9.521,9.596,9.543
11/6/21 1:05,9.543,9.51,9.564,9.51,9.585,9.543
11/6/21 1:10,9.575,9.51,9.553,9.532,9.575,9.553
11/6/21 1:15,9.553,9.51,9.532,9.543,9.564,9.521
11/6/21 1:20,9.532,9.489,9.553,9.532,9.564,9.51
11/6/21 1:25,9.521,9.5,9.521,9.51,9.575,9.521
11/6/21 1:30,9.532,9.489,9.532,9.478,9.532,9.532
11/6/21 1:35,9.521,9.489,9.532,9.489,9.532,9.543
11/6/21 1:40,9.532,9.489,9.532,9.5,9.543,9.51
11/6/21 1:45,9.521,9.478,9.521,9.489,9.521,9.478
11/6/21 1:50,9.521,9.489,9.51,9.489,9.543,9.51
11/6/21 1:55,9.521,9.478,9.51,9.5,9.564,9.489
11/6/21 2:00,9.51,9.457,9.521,9.489,9.553,9.489
11/6/21 2:05,9.532,9.467,9.532,9.489,9.532,9.51
11/6/21 2:10,9.5,9.467,9.521,9.489,9.532,9.5
11/6/21 2:15,9.51,9.457,9.51,9.5,9.532,9.478
11/6/21 2:20,9.489,9.446,9.521,9.5,9.5,9.5
11/6/21 2:25,9.5,9.467,9.51,9.467,9.489,9.489
11/6/21 2:30,9.489,9.467,9.51,9.457,9.489,9.5
11/6/21 2:35,9.51,9.467,9.5,9.489,9.478,9.5
11/6/21 2:40,9.51,9.457,9.5,9.478,9.489,9.478
11/6/21 2:45,9.5,9.478,9.489,9.478,9.478,9.467
11/6/21 2:50,9.5,9.457,9.489,9.446,9.467,9.489
11/6/21 2:55,9.478,9.435,9.467,9.425,9.446,9.446
11/6/21 3:00,9.489,9.446,9.457,9.403,9.425,9.446
11/6/21 3:05,9.489,9.446,9.457,9.425,9.425,9.478
11/6/21 3:10,9.478,9.403,9.446,9.414,9.446,9.478
11/6/21 3:15,9.478,9.414,9.457,9.414,9.446,9.467
11/6/21 3:20,9.478,9.403,9.425,9.425,9.414,9.457
11/6/21 3:25,9.467,9.414,9.446,9.403,9.425,9.446
11/6/21 3:30,9.446,9.414,9.457,9.403,9.425,9.435
11/6/21 3:35,9.457,9.392,9.457,9.403,9.403,9.425
11/6/21 3:40,9.457,9.392,9.457,9.425,9.392,9.446
11/6/21 3:45,9.446,9.392,9.446,9.392,9.382,9.425
11/6/21 3:50,9.435,9.403,9.425,9.403,9.425,9.425
11/6/21 3:55,9.425,9.371,9.435,9.403,9.446,9.403
11/6/21 4:00,9.425,9.392,9.425,9.414,9.414,9.392
11/6/21 4:05,9.446,9.36,9.435,9.382,9.425,9.425
11/6/21 4:10,9.425,9.382,9.446,9.382,9.414,9.414
11/6/21 4:15,9.414,9.36,9.425,9.392,9.403,9.403
11/6/21 4:20,9.392,9.339,9.414,9.392,9.371,9.403
11/6/21 4:25,9.392,9.339,9.382,9.371,9.392,9.392
11/6/21 4:30,9.392,9.36,9.403,9.35,9.392,9.382
11/6/21 4:35,9.414,9.36,9.382,9.36,9.403,9.36
11/6/21 4:40,9.425,9.339,9.403,9.382,9.392,9.371
11/6/21 4:45,9.382,9.36,9.382,9.35,9.392,9.36
11/6/21 4:50,9.382,9.35,9.371,9.35,9.392,9.371
11/6/21 4:55,9.392,9.339,9.35,9.339,9.392,9.371
11/6/21 5:00,9.392,9.339,9.403,9.35,9.403,9.339
11/6/21 5:05,9.382,9.35,9.392,9.339,9.382,9.339
11/6/21 5:10,9.35,9.339,9.382,9.339,9.371,9.339
11/6/21 5:15,9.371,9.328,9.382,9.339,9.35,9.339
11/6/21 5:20,9.371,9.317,9.36,9.339,9.36,9.36
11/6/21 5:25,9.36,9.328,9.36,9.328,9.35,9.35
11/6/21 5:30,9.339,9.317,9.36,9.339,9.36,9.36
11/6/21 5:35,9.36,9.307,9.371,9.339,9.35,9.339
11/6/21 5:40,9.35,9.307,9.339,9.307,9.35,9.35
11/6/21 5:45,9.339,9.285,9.339,9.307,9.36,9.328
11/6/21 5:50,9.339,9.285,9.339,9.285,9.317,9.339
11/6/21 5:55,9.339,9.285,9.317,9.296,9.339,9.339
11/6/21 6:00,9.317,9.296,9.339,9.285,9.339,9.328
11/6/21 6:05,9.339,9.317,9.317,9.307,9.328,9.317
11/6/21 6:10,9.328,9.285,9.317,9.317,9.328,9.296
11/6/21 6:15,9.328,9.274,9.339,9.285,9.339,9.317
11/6/21 6:20,9.328,9.296,9.328,9.285,9.317,9.317
11/6/21 6:25,9.328,9.274,9.307,9.274,9.328,9.285
11/6/21 6:30,9.317,9.264,9.307,9.274,9.307,9.296
11/6/21 6:35,9.317,9.253,9.317,9.296,9.317,9.317
11/6/21 6:40,9.317,9.253,9.307,9.285,9.296,9.307
11/6/21 6:45,9.285,9.242,9.285,9.274,9.296,9.242
11/6/21 6:50,9.285,9.242,9.264,9.264,9.296,9.264
11/6/21 6:55,9.274,9.242,9.285,9.242,9.339,9.253
11/6/21 7:00,9.285,9.242,9.285,9.264,9.285,9.285
11/6/21 7:05,9.285,9.253,9.285,9.242,9.307,9.264
11/6/21 7:10,9.264,9.253,9.274,9.264,9.296,9.274
11/6/21 7:15,9.285,9.232,9.274,9.264,9.232,9.285
11/6/21 7:20,9.274,9.232,9.307,9.274,9.242,9.285
11/6/21 7:25,9.285,9.221,9.296,9.264,9.274,9.285
11/6/21 7:30,9.285,9.242,9.285,9.264,9.307,9.264
11/6/21 7:35,9.285,9.232,9.296,9.253,9.285,9.264
11/6/21 7:40,9.274,9.221,9.285,9.232,9.264,9.242
11/6/21 7:45,9.264,9.232,9.285,9.264,9.285,9.285
11/6/21 7:50,9.253,9.221,9.264,9.253,9.264,9.253
11/6/21 7:55,9.264,9.21,9.253,9.232,9.264,9.232
11/6/21 8:00,9.274,9.232,9.264,9.221,9.221,9.232
11/6/21 8:05,9.253,9.221,9.264,9.232,9.199,9.253
11/6/21 8:10,9.264,9.21,9.274,9.242,9.221,9.242
11/6/21 8:15,9.264,9.189,9.253,9.21,9.242,9.232
11/6/21 8:20,9.253,9.21,9.253,9.21,9.232,9.242
11/6/21 8:25,9.242,9.199,9.253,9.21,9.221,9.21
11/6/21 8:30,9.21,9.189,9.232,9.199,9.21,9.21
11/6/21 8:35,9.221,9.199,9.264,9.178,9.221,9.199
11/6/21 8:40,9.21,9.178,9.242,9.178,9.199,9.146
11/6/21 8:45,9.232,9.189,9.221,9.178,9.21,9.167
11/6/21 8:50,9.232,9.146,9.253,9.167,9.21,9.199
11/6/21 8:55,9.242,9.189,9.232,9.199,9.21,9.21
11/6/21 9:00,9.232,9.167,9.232,9.199,9.21,9.21
11/6/21 9:05,9.232,9.178,9.221,9.189,9.199,9.242
11/6/21 9:10,9.221,9.189,9.221,9.21,9.199,9.232
11/6/21 9:15,9.232,9.178,9.232,9.167,9.178,9.242
11/6/21 9:20,9.242,9.167,9.221,9.167,9.178,9.264
11/6/21 9:25,9.232,9.167,9.221,9.199,9.178,9.285
11/6/21 9:30,9.242,9.178,9.221,9.178,9.178,9.307
11/6/21 9:35,9.242,9.167,9.221,9.189,9.189,9.328
11/6/21 9:40,9.253,9.178,9.232,9.167,9.178,9.328
11/6/21 9:45,9.274,9.189,9.221,9.178,9.199,9.285
11/6/21 9:50,9.242,9.189,9.242,9.178,9.167,9.285
11/6/21 9:55,9.264,9.156,9.221,9.178,9.189,9.296
11/6/21 10:00,9.253,9.178,9.21,9.199,9.189,9.307
11/6/21 10:05,9.253,9.178,9.221,9.178,9.156,9.307
11/6/21 10:10,9.242,9.167,9.21,9.199,9.146,9.285
11/6/21 10:15,9.253,9.178,9.21,9.146,9.146,9.285
11/6/21 10:20,9.253,9.178,9.21,9.146,9.135,9.285
11/6/21 10:25,9.253,9.178,9.21,9.135,9.135,9.285
11/6/21 10:30,9.264,9.156,9.21,9.135,9.135,9.285
11/6/21 10:35,9.242,9.199,9.221,9.156,9.146,9.285
11/6/21 10:40,9.242,9.178,9.21,9.156,9.135,9.285
11/6/21 10:45,9.264,9.156,9.199,9.167,9.114,9.285
11/6/21 10:50,9.274,9.199,9.21,9.135,9.114,9.382
11/6/21 10:55,9.285,9.156,9.189,9.135,9.135,9.339
11/6/21 11:00,9.274,9.189,9.199,9.103,9.081,9.317
11/6/21 11:05,9.274,9.167,9.21,9.114,9.06,9.392
11/6/21 11:10,9.274,9.189,9.189,9.06,9.006,9.339
11/6/21 11:15,9.264,9.178,9.189,9.071,8.974,9.317
11/6/21 11:20,9.285,9.189,9.167,9.06,8.974,9.36
11/6/21 11:25,9.264,9.189,9.178,9.038,8.974,9.339
11/6/21 11:30,9.285,9.178,9.146,9.028,8.963,9.339
11/6/21 11:35,9.285,9.189,9.146,9.017,8.963,9.371
11/6/21 11:40,9.264,9.178,9.178,9.006,8.985,9.35
11/6/21 11:45,9.274,9.189,9.135,9.017,8.974,9.36
11/6/21 11:50,9.296,9.189,9.146,9.06,8.963,9.382
11/6/21 11:55,9.285,9.199,9.146,9.038,8.931,9.382
11/6/21 12:00,9.285,9.178,9.124,9.049,8.974,9.457
11/6/21 12:05,9.328,9.189,9.178,9.049,8.985,9.457
11/6/21 12:10,9.307,9.189,9.146,9.038,8.963,9.425
11/6/21 12:15,9.307,9.178,9.146,9.071,8.985,9.435
11/6/21 12:20,9.317,9.199,9.167,9.071,8.985,9.489
11/6/21 12:25,9.339,9.178,9.189,9.06,8.963,9.532
11/6/21 12:30,9.328,9.167,9.156,9.06,8.974,9.543
11/6/21 12:35,9.339,9.167,9.189,9.06,8.996,9.543
11/6/21 12:40,9.35,9.178,9.167,9.071,8.963,9.564
11/6/21 12:45,9.35,9.199,9.135,9.081,8.963,9.585
11/6/21 12:50,9.328,9.189,9.156,9.114,8.974,9.596
11/6/21 12:55,9.317,9.156,9.167,9.081,8.942,9.585
