Sample,Round,Depth,Date,Lake,Parasite,Concentration,ConcentrationLog10Plus1
M9B4,9,4,10/4/21,Mill,Spirobacillus,513.85,2.711680717
M9B5,9,5,10/4/21,Mill,Spirobacillus,821.3,2.91503029
M9B6,9,6,10/4/21,Mill,Spirobacillus,617.05,2.791023611
M10B0,10,0,10/18/21,Mill,Spirobacillus,1846.85,3.266666714
M10B1,10,1,10/18/21,Mill,Spirobacillus,1440.5,3.158814647
M10B2,10,2,10/18/21,Mill,Spirobacillus,1747.95,3.242777394
M10B3,10,3,10/18/21,Mill,Spirobacillus,720.25,2.858085826
M10B4,10,4,10/18/21,Mill,Spirobacillus,1539.4,3.18763351
M10B5,10,5,10/18/21,Mill,Spirobacillus,3188.45,3.503715798
M10B6,10,6,10/18/21,Mill,Spirobacillus,1642.6,3.215796133
M11B0,11,0,11/1/21,Mill,Spirobacillus,206.4,2.316808752
M11B1,11,1,11/1/21,Mill,Spirobacillus,412.8,2.616790486
M11B2,11,2,11/1/21,Mill,Spirobacillus,307.45,2.489184775
M11B3,11,3,11/1/21,Mill,Spirobacillus,513.85,2.711680717
M11B4,11,4,11/1/21,Mill,Spirobacillus,307.45,2.489184775
M11B5,11,5,11/1/21,Mill,Spirobacillus,718.1,2.856789289
M11B6,11,6,11/1/21,Mill,Spirobacillus,513.85,2.711680717
M12B0,12,0,11/12/21,Mill,Spirobacillus,410.65,2.61452812
M12B1,12,1,11/12/21,Mill,Spirobacillus,821.3,2.91503029
M12B2,12,2,11/12/21,Mill,Spirobacillus,307.45,2.489184775
M12B3,12,3,11/12/21,Mill,Spirobacillus,513.85,2.711680717
M12B4,12,4,11/12/21,Mill,Spirobacillus,410.65,2.61452812
M12B5,12,5,11/12/21,Mill,Spirobacillus,206.4,2.316808752
M12B6,12,6,11/12/21,Mill,Spirobacillus,617.05,2.791023611
W1B1,1,1,6/14/21,Walsh,Blastulidium,103.2,2.017867719
W1B2,1,2,6/14/21,Walsh,Blastulidium,103.2,2.017867719
W1B3,1,3,6/14/21,Walsh,Blastulidium,103.2,2.017867719
W1B4,1,4,6/14/21,Walsh,Blastulidium,0,0
W1B5,1,5,6/14/21,Walsh,Blastulidium,206.4,2.316808752
W2B1,2,1,6/28/21,Walsh,Blastulidium,0,0
W2B2,2,2,6/28/21,Walsh,Blastulidium,0,0
W2B3,2,3,6/28/21,Walsh,Blastulidium,0,0
W2B4,2,4,6/28/21,Walsh,Blastulidium,206.4,2.316808752
W2B5,2,5,6/28/21,Walsh,Blastulidium,277.5048,2.444832685
W3B1,3,1,7/12/21,Walsh,Blastulidium,513.85,2.711680717
W3B2,3,2,7/12/21,Walsh,Blastulidium,103.2,2.017867719
W3B3,3,3,7/12/21,Walsh,Blastulidium,617.05,2.791023611
W3B4,3,4,7/12/21,Walsh,Blastulidium,0,0
W3B5,3,5,7/12/21,Walsh,Blastulidium,206.4,2.316808752
W4B1,4,1,7/26/21,Walsh,Blastulidium,410.65,2.61452812
W4B2,4,2,7/26/21,Walsh,Blastulidium,206.4,2.316808752
W4B3,4,3,7/26/21,Walsh,Blastulidium,513.85,2.711680717
W4B4,4,4,7/26/21,Walsh,Blastulidium,0,0
W4B5,4,5,7/26/21,Walsh,Blastulidium,307.45,2.489184775
W4B6,4,6,7/26/21,Walsh,Blastulidium,0,0
W5B1,5,1,8/9/21,Walsh,Blastulidium,3085.25,3.489431103
W5B2,5,2,8/9/21,Walsh,Blastulidium,2466.05,3.392177951
W5B3,5,3,8/9/21,Walsh,Blastulidium,1285.055,3.109259542
W5B4,5,4,8/9/21,Walsh,Blastulidium,513.85,2.711680717
W5B5,5,5,8/9/21,Walsh,Blastulidium,823.45,2.916164322
W6B1,6,1,8/23/21,Walsh,Blastulidium,8174.3,3.912503698
W6B2,6,2,8/23/21,Walsh,Blastulidium,2158.6,3.334373319
W6B3,6,3,8/23/21,Walsh,Blastulidium,2571.4,3.410338501
W6B4,6,4,8/23/21,Walsh,Blastulidium,3289.5,3.517261895
W6B5,6,5,8/23/21,Walsh,Blastulidium,3293.8,3.517829057
W6B6,6,6,8/23/21,Walsh,Blastulidium,58295.9385,4.765645748
W7B0,7,0,9/7/21,Walsh,Blastulidium,1337.3,3.126553478
W7B1,7,1,9/7/21,Walsh,Blastulidium,10193.15,4.00835102
W7B2,7,2,9/7/21,Walsh,Blastulidium,3923.75,3.593811998
W7B3,7,3,9/7/21,Walsh,Blastulidium,15985.25,4.2037466
W7B4,7,4,9/7/21,Walsh,Blastulidium,18490,4.266960399
W7B5,7,5,9/7/21,Walsh,Blastulidium,19160.8,4.282436303
W8B0,8,0,9/20/21,Walsh,Blastulidium,513.85,2.711680717
W8B1,8,1,9/20/21,Walsh,Blastulidium,1335.15,3.125855216
W8B2,8,2,9/20/21,Walsh,Blastulidium,617.05,2.791023611
W8B3,8,3,9/20/21,Walsh,Blastulidium,4112.95,3.614259009
W8B4,8,4,9/20/21,Walsh,Blastulidium,3805.5,3.580525834
W8B5,8,5,9/20/21,Walsh,Blastulidium,5553.45,3.744641062
W8B6,8,6,9/20/21,Walsh,Blastulidium,79851,4.902285798
W9B0,9,0,10/4/21,Walsh,Blastulidium,1541.55,3.18823925
W9B1,9,1,10/4/21,Walsh,Blastulidium,410.65,2.61452812
W9B2,9,2,10/4/21,Walsh,Blastulidium,1541.55,3.18823925
W9B3,9,3,10/4/21,Walsh,Blastulidium,1642.6,3.215796133
W9B4,9,4,10/4/21,Walsh,Blastulidium,5050.35,3.703407461
W9B5,9,5,10/4/21,Walsh,Blastulidium,3190.6,3.504008456
W9B6,9,6,10/4/21,Walsh,Blastulidium,74207.25,4.87045219
W10B0,10,0,10/18/21,Walsh,Blastulidium,309.6,2.492201451
W10B1,10,1,10/18/21,Walsh,Blastulidium,1851.15,3.267676156
W10B2,10,2,10/18/21,Walsh,Blastulidium,1644.75,3.216363864
W10B3,10,3,10/18/21,Walsh,Blastulidium,1234.1,3.091702122
W10B4,10,4,10/18/21,Walsh,Blastulidium,1130.9,3.05380806
W10B5,10,5,10/18/21,Walsh,Blastulidium,410.65,2.61452812
W10B6,10,6,10/18/21,Walsh,Blastulidium,958.86775,2.9822114
W11B0,11,0,11/1/21,Walsh,Blastulidium,0,0
W11B1,11,1,11/1/21,Walsh,Blastulidium,103.2,2.017867719
W11B2,11,2,11/1/21,Walsh,Blastulidium,103.2,2.017867719
W11B3,11,3,11/1/21,Walsh,Blastulidium,617.05,2.791023611
W11B4,11,4,11/1/21,Walsh,Blastulidium,206.4,2.316808752
W11B5,11,5,11/1/21,Walsh,Blastulidium,206.4,2.316808752
W11B6,11,6,11/1/21,Walsh,Blastulidium,103.2,2.017867719
W12B0,12,0,11/12/21,Walsh,Blastulidium,617.05,2.791023611
W12B1,12,1,11/12/21,Walsh,Blastulidium,0,0
W12B2,12,2,11/12/21,Walsh,Blastulidium,926.65,2.967384149
W12B3,12,3,11/12/21,Walsh,Blastulidium,307.45,2.489184775
W12B4,12,4,11/12/21,Walsh,Blastulidium,307.45,2.489184775
W12B5,12,5,11/12/21,Walsh,Blastulidium,206.4,2.316808752
W12B6,12,6,11/12/21,Walsh,Blastulidium,1644.75,3.216363864
W1B1,1,1,6/14/21,Walsh,Ordospora,0,0
W1B2,1,2,6/14/21,Walsh,Ordospora,0,0
W1B3,1,3,6/14/21,Walsh,Ordospora,0,0
W1B4,1,4,6/14/21,Walsh,Ordospora,0,0
W1B5,1,5,6/14/21,Walsh,Ordospora,206.4,2.316808752
W2B1,2,1,6/28/21,Walsh,Ordospora,0,0
W2B2,2,2,6/28/21,Walsh,Ordospora,0,0
W2B3,2,3,6/28/21,Walsh,Ordospora,0,0
W2B4,2,4,6/28/21,Walsh,Ordospora,0,0
W2B5,2,5,6/28/21,Walsh,Ordospora,0,0
W3B1,3,1,7/12/21,Walsh,Ordospora,103.2,2.017867719
W3B2,3,2,7/12/21,Walsh,Ordospora,0,0
W3B3,3,3,7/12/21,Walsh,Ordospora,0,0
W3B4,3,4,7/12/21,Walsh,Ordospora,103.2,2.017867719
W3B5,3,5,7/12/21,Walsh,Ordospora,206.4,2.316808752
W4B1,4,1,7/26/21,Walsh,Ordospora,206.4,2.316808752
W4B2,4,2,7/26/21,Walsh,Ordospora,307.45,2.489184775
W4B3,4,3,7/26/21,Walsh,Ordospora,1438.35,3.158166412
W4B4,4,4,7/26/21,Walsh,Ordospora,924.5,2.966376423
W4B5,4,5,7/26/21,Walsh,Ordospora,2259.65,3.354233329
W4B6,4,6,7/26/21,Walsh,Ordospora,18683.586,4.271483479
W5B1,5,1,8/9/21,Walsh,Ordospora,2494,3.39707055
W5B2,5,2,8/9/21,Walsh,Ordospora,2259.65,3.354233329
W5B3,5,3,8/9/21,Walsh,Ordospora,5860.4485,3.768004954
W5B4,5,4,8/9/21,Walsh,Ordospora,3287.35,3.516978036
W5B5,5,5,8/9/21,Walsh,Ordospora,15877.75,4.200816311
W6B1,6,1,8/23/21,Walsh,Ordospora,3100.3,3.491543779
W6B2,6,2,8/23/21,Walsh,Ordospora,718.1,2.856789289
W6B3,6,3,8/23/21,Walsh,Ordospora,2362.85,3.373619915
W6B4,6,4,8/23/21,Walsh,Ordospora,1438.35,3.158166412
W6B5,6,5,8/23/21,Walsh,Ordospora,10713.45,4.029969883
W6B6,6,6,8/23/21,Walsh,Ordospora,571538.8,5.757046479
W7B0,7,0,9/7/21,Walsh,Ordospora,1234.1,3.091702122
W7B1,7,1,9/7/21,Walsh,Ordospora,1341.6,3.127946643
W7B2,7,2,9/7/21,Walsh,Ordospora,617.05,2.791023611
W7B3,7,3,9/7/21,Walsh,Ordospora,1438.35,3.158166412
W7B4,7,4,9/7/21,Walsh,Ordospora,1846.85,3.266666714
W7B5,7,5,9/7/21,Walsh,Ordospora,4424.7,3.645981972
W8B0,8,0,9/20/21,Walsh,Ordospora,1545.85,3.189448202
W8B1,8,1,9/20/21,Walsh,Ordospora,1027.7,3.01228874
W8B2,8,2,9/20/21,Walsh,Ordospora,410.65,2.61452812
W8B3,8,3,9/20/21,Walsh,Ordospora,2055.4,3.313107595
W8B4,8,4,9/20/21,Walsh,Ordospora,1027.7,3.01228874
W8B5,8,5,9/20/21,Walsh,Ordospora,2878.85,3.459369868
W8B6,8,6,9/20/21,Walsh,Ordospora,1128750,6.052598148
W9B0,9,0,10/4/21,Walsh,Ordospora,2775.65,3.44352114
W9B1,9,1,10/4/21,Walsh,Ordospora,1231.95,3.090945465
W9B2,9,2,10/4/21,Walsh,Ordospora,1231.95,3.090945465
W9B3,9,3,10/4/21,Walsh,Ordospora,1438.35,3.158166412
W9B4,9,4,10/4/21,Walsh,Ordospora,2672.45,3.427072066
W9B5,9,5,10/4/21,Walsh,Ordospora,4527.9,3.655992731
W9B6,9,6,10/4/21,Walsh,Ordospora,2638050,6.421283187
W10B0,10,0,10/18/21,Walsh,Ordospora,410.65,2.61452812
W10B1,10,1,10/18/21,Walsh,Ordospora,3289.5,3.517261895
W10B2,10,2,10/18/21,Walsh,Ordospora,1438.35,3.158166412
W10B3,10,3,10/18/21,Walsh,Ordospora,1337.3,3.126553478
W10B4,10,4,10/18/21,Walsh,Ordospora,2259.65,3.354233329
W10B5,10,5,10/18/21,Walsh,Ordospora,307.45,2.489184775
W10B6,10,6,10/18/21,Walsh,Ordospora,31030.16525,4.491798084
W11B0,11,0,11/1/21,Walsh,Ordospora,103.2,2.017867719
W11B1,11,1,11/1/21,Walsh,Ordospora,206.4,2.316808752
W11B2,11,2,11/1/21,Walsh,Ordospora,410.65,2.61452812
W11B3,11,3,11/1/21,Walsh,Ordospora,307.45,2.489184775
W11B4,11,4,11/1/21,Walsh,Ordospora,617.05,2.791023611
W11B5,11,5,11/1/21,Walsh,Ordospora,0,0
W11B6,11,6,11/1/21,Walsh,Ordospora,0,0
W12B0,12,0,11/12/21,Walsh,Ordospora,0,0
W12B1,12,1,11/12/21,Walsh,Ordospora,0,0
W12B2,12,2,11/12/21,Walsh,Ordospora,103.2,2.017867719
W12B3,12,3,11/12/21,Walsh,Ordospora,103.2,2.017867719
W12B4,12,4,11/12/21,Walsh,Ordospora,0,0
W12B5,12,5,11/12/21,Walsh,Ordospora,103.2,2.017867719
W12B6,12,6,11/12/21,Walsh,Ordospora,821.3,2.91503029
W1B1,1,1,6/14/21,Walsh,Metschnikowia,0,0
W1B2,1,2,6/14/21,Walsh,Metschnikowia,0,0
W1B3,1,3,6/14/21,Walsh,Metschnikowia,414.95,2.619041129
W1B4,1,4,6/14/21,Walsh,Metschnikowia,103.2,2.017867719
W1B5,1,5,6/14/21,Walsh,Metschnikowia,0,0
W2B1,2,1,6/28/21,Walsh,Metschnikowia,0,0
W2B2,2,2,6/28/21,Walsh,Metschnikowia,0,0
W2B3,2,3,6/28/21,Walsh,Metschnikowia,103.2,2.017867719
W2B4,2,4,6/28/21,Walsh,Metschnikowia,0,0
W2B5,2,5,6/28/21,Walsh,Metschnikowia,138.7524,2.145359275
W3B1,3,1,7/12/21,Walsh,Metschnikowia,0,0
W3B2,3,2,7/12/21,Walsh,Metschnikowia,0,0
W3B3,3,3,7/12/21,Walsh,Metschnikowia,0,0
W3B4,3,4,7/12/21,Walsh,Metschnikowia,0,0
W3B5,3,5,7/12/21,Walsh,Metschnikowia,0,0
W4B1,4,1,7/26/21,Walsh,Metschnikowia,0,0
W4B2,4,2,7/26/21,Walsh,Metschnikowia,0,0
W4B3,4,3,7/26/21,Walsh,Metschnikowia,0,0
W4B4,4,4,7/26/21,Walsh,Metschnikowia,410.65,2.61452812
W4B5,4,5,7/26/21,Walsh,Metschnikowia,0,0
W4B6,4,6,7/26/21,Walsh,Metschnikowia,1556.9655,3.192557836
W5B1,5,1,8/9/21,Walsh,Metschnikowia,0,0
W5B2,5,2,8/9/21,Walsh,Metschnikowia,103.2,2.017867719
W5B3,5,3,8/9/21,Walsh,Metschnikowia,143.448,2.159711533
W5B4,5,4,8/9/21,Walsh,Metschnikowia,0,0
W5B5,5,5,8/9/21,Walsh,Metschnikowia,103.2,2.017867719
W6B1,6,1,8/23/21,Walsh,Metschnikowia,103.2,2.017867719
W6B2,6,2,8/23/21,Walsh,Metschnikowia,0,0
W6B3,6,3,8/23/21,Walsh,Metschnikowia,206.4,2.316808752
W6B4,6,4,8/23/21,Walsh,Metschnikowia,0,0
W6B5,6,5,8/23/21,Walsh,Metschnikowia,513.85,2.711680717
W6B6,6,6,8/23/21,Walsh,Metschnikowia,12169.11825,4.085294798
W7B0,7,0,9/7/21,Walsh,Metschnikowia,0,0
W7B1,7,1,9/7/21,Walsh,Metschnikowia,103.2,2.017867719
W7B2,7,2,9/7/21,Walsh,Metschnikowia,103.2,2.017867719
W7B3,7,3,9/7/21,Walsh,Metschnikowia,206.4,2.316808752
W7B4,7,4,9/7/21,Walsh,Metschnikowia,309.6,2.492201451
W7B5,7,5,9/7/21,Walsh,Metschnikowia,103.2,2.017867719
W8B0,8,0,9/20/21,Walsh,Metschnikowia,823.45,2.916164322
W8B1,8,1,9/20/21,Walsh,Metschnikowia,0,0
W8B2,8,2,9/20/21,Walsh,Metschnikowia,410.65,2.61452812
W8B3,8,3,9/20/21,Walsh,Metschnikowia,821.3,2.91503029
W8B4,8,4,9/20/21,Walsh,Metschnikowia,0,0
W8B5,8,5,9/20/21,Walsh,Metschnikowia,307.45,2.489184775
W8B6,8,6,9/20/21,Walsh,Metschnikowia,21070,4.323685147
W9B0,9,0,10/4/21,Walsh,Metschnikowia,248755,5.395773565
W9B1,9,1,10/4/21,Walsh,Metschnikowia,617.05,2.791023611
W9B2,9,2,10/4/21,Walsh,Metschnikowia,513.85,2.711680717
W9B3,9,3,10/4/21,Walsh,Metschnikowia,1128.75,3.05298235
W9B4,9,4,10/4/21,Walsh,Metschnikowia,1442.65,3.159461915
W9B5,9,5,10/4/21,Walsh,Metschnikowia,103.2,2.017867719
W9B6,9,6,10/4/21,Walsh,Metschnikowia,61844.75,4.791309861
W10B0,10,0,10/18/21,Walsh,Metschnikowia,1444.8,3.16010822
W10B1,10,1,10/18/21,Walsh,Metschnikowia,2261.8,3.35464617
W10B2,10,2,10/18/21,Walsh,Metschnikowia,2672.45,3.427072066
W10B3,10,3,10/18/21,Walsh,Metschnikowia,1849,3.267171728
W10B4,10,4,10/18/21,Walsh,Metschnikowia,4216.15,3.625019049
W10B5,10,5,10/18/21,Walsh,Metschnikowia,1234.1,3.091702122
W10B6,10,6,10/18/21,Walsh,Metschnikowia,1199.83975,3.079485055
W11B0,11,0,11/1/21,Walsh,Metschnikowia,1337.3,3.126553478
W11B1,11,1,11/1/21,Walsh,Metschnikowia,1231.95,3.090945465
W11B2,11,2,11/1/21,Walsh,Metschnikowia,2367.15,3.374409207
W11B3,11,3,11/1/21,Walsh,Metschnikowia,1438.35,3.158166412
W11B4,11,4,11/1/21,Walsh,Metschnikowia,1952.2,3.290746716
W11B5,11,5,11/1/21,Walsh,Metschnikowia,1231.95,3.090945465
W11B6,11,6,11/1/21,Walsh,Metschnikowia,1130.9,3.05380806
W12B0,12,0,11/12/21,Walsh,Metschnikowia,206.4,2.316808752
W12B1,12,1,11/12/21,Walsh,Metschnikowia,924.5,2.966376423
W12B2,12,2,11/12/21,Walsh,Metschnikowia,823.45,2.916164322
W12B3,12,3,11/12/21,Walsh,Metschnikowia,1234.1,3.091702122
W12B4,12,4,11/12/21,Walsh,Metschnikowia,513.85,2.711680717
W12B5,12,5,11/12/21,Walsh,Metschnikowia,2676.75,3.427770028
W12B6,12,6,11/12/21,Walsh,Metschnikowia,2158.6,3.334373319
W1B1,1,1,6/14/21,Walsh,Pasteuria,0,0
W1B2,1,2,6/14/21,Walsh,Pasteuria,0,0
W1B3,1,3,6/14/21,Walsh,Pasteuria,0,0
W1B4,1,4,6/14/21,Walsh,Pasteuria,0,0
W1B5,1,5,6/14/21,Walsh,Pasteuria,103.2,2.017867719
W2B1,2,1,6/28/21,Walsh,Pasteuria,513.85,2.711680717
W2B2,2,2,6/28/21,Walsh,Pasteuria,410.65,2.61452812
W2B3,2,3,6/28/21,Walsh,Pasteuria,206.4,2.316808752
W2B4,2,4,6/28/21,Walsh,Pasteuria,307.45,2.489184775
W2B5,2,5,6/28/21,Walsh,Pasteuria,138.7524,2.145359275
W3B1,3,1,7/12/21,Walsh,Pasteuria,0,0
W3B2,3,2,7/12/21,Walsh,Pasteuria,0,0
W3B3,3,3,7/12/21,Walsh,Pasteuria,103.2,2.017867719
W3B4,3,4,7/12/21,Walsh,Pasteuria,0,0
W3B5,3,5,7/12/21,Walsh,Pasteuria,103.2,2.017867719
W4B1,4,1,7/26/21,Walsh,Pasteuria,0,0
W4B2,4,2,7/26/21,Walsh,Pasteuria,0,0
W4B3,4,3,7/26/21,Walsh,Pasteuria,0,0
W4B4,4,4,7/26/21,Walsh,Pasteuria,0,0
W4B5,4,5,7/26/21,Walsh,Pasteuria,0,0
W4B6,4,6,7/26/21,Walsh,Pasteuria,3426.627,3.534993555
W5B1,5,1,8/9/21,Walsh,Pasteuria,103.2,2.017867719
W5B2,5,2,8/9/21,Walsh,Pasteuria,1128.75,3.05298235
W5B3,5,3,8/9/21,Walsh,Pasteuria,0,0
W5B4,5,4,8/9/21,Walsh,Pasteuria,0,0
W5B5,5,5,8/9/21,Walsh,Pasteuria,51901,4.715184093
W6B1,6,1,8/23/21,Walsh,Pasteuria,103.2,2.017867719
W6B2,6,2,8/23/21,Walsh,Pasteuria,0,0
W6B3,6,3,8/23/21,Walsh,Pasteuria,0,0
W6B4,6,4,8/23/21,Walsh,Pasteuria,0,0
W6B5,6,5,8/23/21,Walsh,Pasteuria,0,0
W6B6,6,6,8/23/21,Walsh,Pasteuria,54656.9345,4.737653216
W7B0,7,0,9/7/21,Walsh,Pasteuria,103.2,2.017867719
W7B1,7,1,9/7/21,Walsh,Pasteuria,0,0
W7B2,7,2,9/7/21,Walsh,Pasteuria,0,0
W7B3,7,3,9/7/21,Walsh,Pasteuria,307.45,2.489184775
W7B4,7,4,9/7/21,Walsh,Pasteuria,307.45,2.489184775
W7B5,7,5,9/7/21,Walsh,Pasteuria,0,0
W8B0,8,0,9/20/21,Walsh,Pasteuria,1440.5,3.158814647
W8B1,8,1,9/20/21,Walsh,Pasteuria,1438.35,3.158166412
W8B2,8,2,9/20/21,Walsh,Pasteuria,1541.55,3.18823925
W8B3,8,3,9/20/21,Walsh,Pasteuria,823.45,2.916164322
W8B4,8,4,9/20/21,Walsh,Pasteuria,11848.65,4.073705523
W8B5,8,5,9/20/21,Walsh,Pasteuria,823.45,2.916164322
W8B6,8,6,9/20/21,Walsh,Pasteuria,84108,4.92484247
W9B0,9,0,10/4/21,Walsh,Pasteuria,410.65,2.61452812
W9B1,9,1,10/4/21,Walsh,Pasteuria,307.45,2.489184775
W9B2,9,2,10/4/21,Walsh,Pasteuria,823.45,2.916164322
W9B3,9,3,10/4/21,Walsh,Pasteuria,103.2,2.017867719
W9B4,9,4,10/4/21,Walsh,Pasteuria,0,0
W9B5,9,5,10/4/21,Walsh,Pasteuria,307.45,2.489184775
W9B6,9,6,10/4/21,Walsh,Pasteuria,136417.5,5.13487327
W10B0,10,0,10/18/21,Walsh,Pasteuria,0,0
W10B1,10,1,10/18/21,Walsh,Pasteuria,307.45,2.489184775
W10B2,10,2,10/18/21,Walsh,Pasteuria,103.2,2.017867719
W10B3,10,3,10/18/21,Walsh,Pasteuria,103.2,2.017867719
W10B4,10,4,10/18/21,Walsh,Pasteuria,0,0
W10B5,10,5,10/18/21,Walsh,Pasteuria,0,0
W10B6,10,6,10/18/21,Walsh,Pasteuria,2640.6515,3.421875523
W11B0,11,0,11/1/21,Walsh,Pasteuria,206.4,2.316808752
W11B1,11,1,11/1/21,Walsh,Pasteuria,309.6,2.492201451
W11B2,11,2,11/1/21,Walsh,Pasteuria,617.05,2.791023611
W11B3,11,3,11/1/21,Walsh,Pasteuria,307.45,2.489184775
W11B4,11,4,11/1/21,Walsh,Pasteuria,410.65,2.61452812
W11B5,11,5,11/1/21,Walsh,Pasteuria,516,2.713490543
W11B6,11,6,11/1/21,Walsh,Pasteuria,0,0
W12B0,12,0,11/12/21,Walsh,Pasteuria,0,0
W12B1,12,1,11/12/21,Walsh,Pasteuria,0,0
W12B2,12,2,11/12/21,Walsh,Pasteuria,0,0
W12B3,12,3,11/12/21,Walsh,Pasteuria,103.2,2.017867719
W12B4,12,4,11/12/21,Walsh,Pasteuria,0,0
W12B5,12,5,11/12/21,Walsh,Pasteuria,0,0
W12B6,12,6,11/12/21,Walsh,Pasteuria,410.65,2.61452812
W1B1,1,1,6/14/21,Walsh,Spirobacillus,35045,4.544638457
W1B2,1,2,6/14/21,Walsh,Spirobacillus,60049.5,4.778516628
W1B3,1,3,6/14/21,Walsh,Spirobacillus,7097.15,3.851145173
W1B4,1,4,6/14/21,Walsh,Spirobacillus,7924.9,3.899048589
W1B5,1,5,6/14/21,Walsh,Spirobacillus,1234.1,3.091702122
W2B1,2,1,6/28/21,Walsh,Spirobacillus,16806.55,4.225504412
W2B2,2,2,6/28/21,Walsh,Spirobacillus,9986.75,3.999467663
W2B3,2,3,6/28/21,Walsh,Spirobacillus,15361.75,4.186468963
W2B4,2,4,6/28/21,Walsh,Spirobacillus,28530.5,4.455324605
W2B5,2,5,6/28/21,Walsh,Spirobacillus,23717.98838,4.375096162
W3B1,3,1,7/12/21,Walsh,Spirobacillus,46225,4.664886315
W3B2,3,2,7/12/21,Walsh,Spirobacillus,39022.5,4.591326218
W3B3,3,3,7/12/21,Walsh,Spirobacillus,33604.5,4.526410361
W3B4,3,4,7/12/21,Walsh,Spirobacillus,22381.5,4.349908593
W3B5,3,5,7/12/21,Walsh,Spirobacillus,17122.6,4.233595074
W4B1,4,1,7/26/21,Walsh,Spirobacillus,42871,4.632173744
W4B2,4,2,7/26/21,Walsh,Spirobacillus,45687.5,4.6598069
W4B3,4,3,7/26/21,Walsh,Spirobacillus,36700.5,4.564683814
W4B4,4,4,7/26/21,Walsh,Spirobacillus,6989.65,3.844517559
W4B5,4,5,7/26/21,Walsh,Spirobacillus,15342.4,4.185921607
W4B6,4,6,7/26/21,Walsh,Spirobacillus,129638.55,5.112737515
W5B1,5,1,8/9/21,Walsh,Spirobacillus,211495.5,5.325303185
W5B2,5,2,8/9/21,Walsh,Spirobacillus,146974,5.167243469
W5B3,5,3,8/9/21,Walsh,Spirobacillus,93241.2,4.969612512
W5B4,5,4,8/9/21,Walsh,Spirobacillus,19689.7,4.294261155
W5B5,5,5,8/9/21,Walsh,Spirobacillus,4527.9,3.655992731
W6B1,6,1,8/23/21,Walsh,Spirobacillus,96685.5,4.985365839
W6B2,6,2,8/23/21,Walsh,Spirobacillus,91998.5,4.963785467
W6B3,6,3,8/23/21,Walsh,Spirobacillus,13383.75,4.126610264
W6B4,6,4,8/23/21,Walsh,Spirobacillus,11528.3,4.06180294
W6B5,6,5,8/23/21,Walsh,Spirobacillus,16415.25,4.215273957
W6B6,6,6,8/23/21,Walsh,Spirobacillus,197138.445,5.29477353
W7B0,7,0,9/7/21,Walsh,Spirobacillus,3087.4,3.489733544
W7B1,7,1,9/7/21,Walsh,Spirobacillus,14099.7,4.149240673
W7B2,7,2,9/7/21,Walsh,Spirobacillus,9464.3,3.976134383
W7B3,7,3,9/7/21,Walsh,Spirobacillus,13805.15,4.140072588
W7B4,7,4,9/7/21,Walsh,Spirobacillus,15245.65,4.183174431
W7B5,7,5,9/7/21,Walsh,Spirobacillus,8120.55,3.909638922
W8B0,8,0,9/20/21,Walsh,Spirobacillus,7002.55,3.845318234
W8B1,8,1,9/20/21,Walsh,Spirobacillus,5349.2,3.728370017
W8B2,8,2,9/20/21,Walsh,Spirobacillus,5142.8,3.711284074
W8B3,8,3,9/20/21,Walsh,Spirobacillus,2674.6,3.427421187
W8B4,8,4,9/20/21,Walsh,Spirobacillus,10917.7,4.038170934
W8B5,8,5,9/20/21,Walsh,Spirobacillus,27799.5,4.444052607
W8B6,8,6,9/20/21,Walsh,Spirobacillus,167700,5.224535652
W9B0,9,0,10/4/21,Walsh,Spirobacillus,5865.2,3.768356866
W9B1,9,1,10/4/21,Walsh,Spirobacillus,6688.65,3.825403396
W9B2,9,2,10/4/21,Walsh,Spirobacillus,2573.55,3.410701331
W9B3,9,3,10/4/21,Walsh,Spirobacillus,2463.9,3.391799305
W9B4,9,4,10/4/21,Walsh,Spirobacillus,2362.85,3.373619915
W9B5,9,5,10/4/21,Walsh,Spirobacillus,7813.1,3.892878965
W9B6,9,6,10/4/21,Walsh,Spirobacillus,254775,5.406158515
W10B0,10,0,10/18/21,Walsh,Spirobacillus,9569.65,3.980941434
W10B1,10,1,10/18/21,Walsh,Spirobacillus,10595.2,4.025150147
W10B2,10,2,10/18/21,Walsh,Spirobacillus,10197.45,4.008534171
W10B3,10,3,10/18/21,Walsh,Spirobacillus,11732.55,4.069429428
W10B4,10,4,10/18/21,Walsh,Spirobacillus,11020.9,4.042256466
W10B5,10,5,10/18/21,Walsh,Spirobacillus,12052.9,4.081127584
W10B6,10,6,10/18/21,Walsh,Spirobacillus,23575.094,4.372471854
W11B0,11,0,11/1/21,Walsh,Spirobacillus,2689.65,3.429857208
W11B1,11,1,11/1/21,Walsh,Spirobacillus,3293.8,3.517829057
W11B2,11,2,11/1/21,Walsh,Spirobacillus,4009.75,3.603225592
W11B3,11,3,11/1/21,Walsh,Spirobacillus,1747.95,3.242777394
W11B4,11,4,11/1/21,Walsh,Spirobacillus,2362.85,3.373619915
W11B5,11,5,11/1/21,Walsh,Spirobacillus,3506.65,3.545016252
W11B6,11,6,11/1/21,Walsh,Spirobacillus,2881,3.459693976
W12B0,12,0,11/12/21,Walsh,Spirobacillus,1438.35,3.158166412
